,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,away-wins,away-draws,away-losses,away-goals,away-opposition-goals
16978,1,1,2.38,3.4,2.9,2,4,4,11,17,2,6,2,14,15
16979,2,0,1.5,4.33,6.0,4,3,3,13,11,4,2,4,13,12
16980,3,2,1.65,3.8,5.25,1,5,4,10,14,1,2,7,3,17
16981,1,0,2.9,3.3,2.4,2,5,3,9,14,3,2,5,11,20
16982,1,1,8.0,4.0,1.44,2,4,4,4,9,8,2,0,21,6
16983,1,0,2.25,3.4,3.1,3,4,3,17,19,2,4,4,15,13
16984,3,2,3.5,3.6,2.0,2,3,5,7,11,6,2,2,24,16
16985,3,2,2.0,3.6,3.5,0,4,6,8,18,2,2,6,7,22
16986,1,2,9.0,5.0,1.33,5,2,3,9,8,8,1,1,19,3
16987,1,2,3.6,3.6,1.95,3,1,6,10,15,6,1,3,13,10
16988,0,2,2.1,3.3,3.75,4,2,4,10,13,5,0,5,16,18
16989,3,0,1.36,5.0,9.0,6,1,3,17,10,3,2,5,7,13
16990,2,0,1.08,13.0,21.0,8,0,2,24,11,4,2,4,8,13
16991,0,0,2.9,3.1,2.63,1,4,5,8,18,2,2,6,10,18
16992,1,1,1.44,4.33,7.0,5,2,3,19,11,1,6,3,5,11
16993,1,1,1.53,3.8,6.5,7,2,1,27,10,2,5,3,8,10
16994,0,0,3.5,3.25,2.1,6,2,2,19,8,5,3,2,22,11
16995,1,0,2.6,3.1,2.9,3,4,3,8,12,5,3,2,14,6
16996,1,1,3.25,3.25,2.3,4,2,4,17,16,7,2,1,21,7
16997,0,2,2.6,3.1,2.9,0,3,7,4,16,6,2,2,18,11
16998,1,2,1.85,3.6,4.33,2,3,5,16,19,0,5,5,5,21
16999,0,2,2.15,3.4,3.5,3,1,6,11,19,2,4,4,12,16
17000,1,1,1.73,3.6,5.0,5,4,1,18,10,2,2,6,9,22
17001,1,1,1.75,3.6,5.0,3,2,5,11,12,1,7,2,7,7
17002,5,2,1.85,3.6,4.33,3,3,4,14,14,3,1,6,10,17
17003,1,4,3.4,3.25,2.25,3,4,3,14,16,3,3,4,15,14
17004,2,2,15.0,6.0,1.22,2,1,7,12,24,6,4,0,19,6
17005,0,1,3.1,3.25,2.38,2,4,4,11,15,4,3,3,16,10
17006,0,0,1.29,5.5,11.0,4,6,0,15,10,1,1,8,6,17
17007,2,1,2.63,3.1,2.75,3,3,4,7,9,3,5,2,13,15
17008,2,1,2.63,3.4,2.55,3,1,6,12,16,5,3,2,17,9
17009,6,1,1.4,4.75,7.0,2,1,7,16,21,1,4,5,4,17
17010,0,1,1.53,4.0,6.0,6,1,3,22,11,2,2,6,7,16
17011,4,2,2.0,3.5,3.6,6,2,2,19,6,4,1,5,14,18
17012,2,0,1.36,4.33,10.0,6,1,3,17,6,2,2,6,8,14
17013,0,0,2.1,3.2,3.6,0,6,4,5,15,3,1,6,9,17
17014,1,1,2.05,3.2,3.8,2,5,3,8,16,3,2,5,10,12
17015,3,0,1.17,7.0,15.0,8,1,1,22,2,2,2,6,8,16
17016,3,4,3.1,3.1,2.38,2,3,5,9,19,3,3,4,9,12
17017,0,3,4.5,3.7,1.75,3,2,5,10,14,8,2,0,21,4
17018,1,0,1.44,4.5,7.5,6,2,2,16,9,2,3,5,9,14
17019,2,0,3.8,3.25,2.1,1,2,7,4,12,8,0,2,24,8
17020,2,0,3.3,3.4,2.2,3,0,7,7,16,7,2,1,20,6
17021,5,0,1.05,15.0,34.0,8,1,1,32,7,1,4,5,8,12
17022,1,0,2.2,3.25,3.3,5,2,3,17,16,4,3,3,8,10
17023,0,1,2.15,3.1,3.8,4,2,4,12,12,3,1,6,8,18
17024,3,2,1.3,5.0,10.0,6,2,2,16,10,3,2,5,10,15
17025,0,1,3.2,3.0,2.38,4,4,2,11,9,6,2,2,8,3
17026,2,3,6.0,4.0,1.57,2,3,5,7,12,3,3,4,13,12
17027,2,1,1.17,7.0,19.0,5,5,0,19,7,3,3,4,15,20
17028,2,1,2.8,3.4,2.4,1,2,7,5,18,3,1,6,11,16
17029,2,2,2.6,3.2,2.75,3,1,6,10,20,2,4,4,11,9
17030,2,1,2.4,3.1,3.25,2,3,5,8,13,5,0,5,16,17
17031,1,3,2.6,3.25,2.7,3,2,5,8,18,5,3,2,16,7
17032,1,0,1.4,4.5,8.0,2,5,3,9,11,1,0,9,7,20
17033,6,0,1.44,4.2,7.5,6,1,3,21,9,2,3,5,13,21
17034,2,2,3.4,3.4,2.1,3,1,6,6,12,4,2,4,13,14
17035,1,2,2.7,3.2,2.9,0,3,7,2,15,4,3,3,11,13
17036,1,1,1.2,7.5,17.0,7,2,1,21,8,2,3,5,14,19
17037,1,2,4.75,3.75,1.83,3,4,3,9,12,7,1,2,23,10
17038,2,1,2.05,3.3,4.2,3,1,6,8,13,2,2,6,10,16
17039,5,0,1.3,6.0,11.0,5,4,1,19,11,2,3,5,14,19
17040,0,0,2.7,3.2,2.9,2,3,5,9,13,3,3,4,10,14
17041,2,1,4.2,3.5,2.0,3,3,4,8,16,5,4,1,17,7
17042,2,1,2.8,3.0,2.75,4,4,2,14,8,4,3,3,10,7
17043,4,1,2.0,3.4,3.9,4,2,4,17,17,1,5,4,10,16
17044,3,1,1.25,6.0,12.0,4,4,2,14,12,3,2,5,7,15
17045,1,1,2.4,3.1,3.2,1,3,6,7,19,3,4,3,8,12
17046,1,1,2.05,3.5,3.6,6,2,2,17,8,6,1,3,21,19
17047,3,1,2.4,3.5,2.9,1,4,5,14,18,4,4,2,22,18
17048,2,2,3.1,3.4,2.3,6,1,3,16,15,4,3,3,17,12
17049,1,1,3.1,3.5,2.25,2,4,4,12,16,4,0,6,16,20
17050,1,1,2.3,3.2,3.3,2,3,5,8,13,1,3,6,15,21
17051,0,6,17.0,7.5,1.17,1,5,4,7,19,8,1,1,26,6
17052,3,2,2.38,3.3,2.9,2,5,3,12,13,6,1,3,21,10
17053,0,2,3.2,3.4,2.2,2,2,6,6,16,6,2,2,19,13
17054,1,1,2.3,3.5,2.9,3,2,5,11,19,3,1,6,21,19
17055,0,1,2.0,3.2,4.0,2,2,6,8,16,2,3,5,11,17
17056,3,1,1.6,3.8,5.75,6,1,3,13,5,6,1,3,18,16
17057,1,3,9.0,5.0,1.33,3,3,4,10,11,8,1,1,23,2
17058,3,0,1.33,5.0,8.5,8,2,0,21,4,3,1,6,10,13
17059,0,2,1.8,3.8,4.0,5,2,3,23,18,4,2,4,9,10
17060,3,3,1.55,4.0,5.75,6,1,3,13,10,3,2,5,9,12
17061,0,1,3.6,3.5,2.0,2,2,6,9,24,4,4,2,17,17
17062,1,3,2.0,3.5,3.6,2,3,5,14,13,1,4,5,9,17
17063,1,2,4.33,3.25,1.95,3,2,5,7,14,7,2,1,17,8
17064,3,0,1.2,6.5,15.0,7,0,3,22,10,4,1,5,13,21
17065,0,2,3.3,3.2,2.3,4,2,4,8,13,2,2,6,6,11
17066,0,1,1.11,10.0,21.0,8,1,1,36,7,4,2,4,9,13
17067,0,1,3.0,3.2,2.38,5,3,2,12,8,5,3,2,19,9
17068,2,1,2.4,3.5,2.75,4,4,2,18,11,6,3,1,24,9
17069,2,1,1.44,4.5,6.5,1,7,2,6,9,2,3,5,13,28
17070,2,2,1.83,3.6,5.0,2,3,5,7,12,2,1,7,7,14
17071,0,2,2.63,3.3,2.9,6,2,2,13,5,6,3,1,17,10
17072,2,2,1.8,3.8,4.75,7,1,2,21,13,2,5,3,10,10
17073,0,2,2.25,3.2,3.4,7,2,1,20,9,4,4,2,18,11
17074,1,0,1.57,3.8,6.5,7,3,0,22,5,2,3,5,7,14
17075,0,0,2.15,3.1,3.8,2,2,6,14,20,0,3,7,4,16
17076,2,2,2.55,3.2,2.9,4,3,3,11,7,4,3,3,14,12
17077,2,1,1.33,5.25,9.0,6,3,1,24,14,3,1,6,11,19
17078,1,1,3.1,3.4,2.3,4,2,4,10,16,5,1,4,13,11
17079,2,0,1.44,4.33,8.0,2,3,5,10,13,2,2,6,14,23
17080,3,0,2.0,3.2,4.2,1,7,2,8,8,4,2,4,9,10
17081,2,1,1.6,3.8,6.0,5,2,3,17,10,4,4,2,22,17
17082,1,1,5.0,3.6,1.75,3,1,6,11,20,3,7,0,11,8
17083,1,1,1.75,3.6,5.0,5,4,1,19,12,5,5,0,18,9
17084,3,0,1.05,13.0,26.0,10,0,0,28,9,1,4,5,5,21
17085,1,1,3.2,3.4,2.2,4,1,5,12,13,6,2,2,19,7
17086,3,1,1.73,3.6,4.75,5,3,2,17,7,2,6,2,14,15
17087,1,2,2.15,3.5,3.2,3,1,6,14,21,5,3,2,15,10
17088,3,2,1.2,6.0,15.0,5,2,3,19,16,2,4,4,11,17
17089,1,2,1.91,3.25,4.2,3,3,4,9,15,2,4,4,5,10
17090,1,2,1.73,3.5,5.0,4,2,4,7,10,0,7,3,5,13
17091,2,0,1.17,6.5,19.0,7,3,0,19,7,3,4,3,10,14
17092,1,0,3.0,3.2,2.4,2,1,7,8,16,2,6,2,9,12
17093,4,0,1.18,7.0,13.0,8,1,1,20,4,2,2,6,9,17
17094,4,3,2.9,3.3,2.5,2,5,3,9,15,6,1,3,15,9
17095,0,2,17.0,7.0,1.18,4,1,5,9,15,8,0,2,24,10
17096,1,0,1.36,4.75,9.0,6,2,2,18,8,3,2,5,11,13
17097,1,0,1.91,3.5,4.2,1,3,6,8,17,3,0,7,8,16
17098,1,2,3.3,3.25,2.3,2,3,5,10,19,4,3,3,17,11
17099,2,0,1.5,4.0,7.5,6,1,3,18,14,2,5,3,16,17
17100,0,2,11.0,6.5,1.22,3,2,5,9,13,8,0,2,26,5
17101,2,1,2.3,3.1,3.4,1,4,5,7,15,1,5,4,7,13
17102,1,1,2.38,3.2,3.2,3,4,3,13,16,3,3,4,16,16
17103,1,1,2.55,3.3,2.65,4,2,4,20,18,6,2,2,16,9
17104,1,0,1.29,5.25,10.0,7,2,1,19,10,3,2,5,8,13
17105,2,3,1.44,4.5,7.5,4,3,3,15,13,5,2,3,20,13
17106,4,1,1.1,10.0,26.0,8,1,1,28,6,2,4,4,8,12
17107,2,1,2.9,3.5,2.3,1,4,5,5,20,2,1,7,4,16
17108,1,0,1.75,3.75,4.33,2,4,4,13,11,3,3,4,10,14
17109,1,0,1.57,3.8,6.5,5,0,5,16,14,2,2,6,7,16
17110,1,0,2.38,3.3,2.9,5,3,2,16,6,3,4,3,9,10
17111,2,3,2.1,3.5,3.3,3,3,4,13,15,2,6,2,8,10
17112,0,2,3.75,3.4,2.0,2,2,6,13,29,4,3,3,11,9
17113,3,0,2.4,3.2,3.0,2,3,5,11,24,3,1,6,9,21
17114,0,1,2.63,3.3,2.9,1,4,5,14,20,4,3,3,9,15
17115,2,0,1.36,5.25,10.0,4,4,2,15,9,2,3,5,8,12
17116,1,0,1.95,3.5,4.5,2,3,5,13,20,0,3,7,3,16
17117,1,0,1.91,3.5,4.75,5,2,3,12,13,4,1,5,10,12
17118,1,0,3.4,3.2,2.38,2,4,4,9,14,6,2,2,13,6
17119,1,3,2.15,3.4,3.75,2,5,3,11,11,3,3,4,9,13
17120,1,1,1.7,3.6,5.5,3,4,3,9,13,2,3,5,13,18
17121,0,1,2.3,3.2,3.3,1,5,4,11,18,0,4,6,6,19
17122,2,1,2.8,3.1,2.7,4,2,4,10,8,7,3,0,21,4
17123,2,0,1.95,3.3,4.33,3,3,4,15,15,5,4,1,15,7
17124,1,2,2.15,3.25,3.6,0,3,7,4,16,2,1,7,10,17
17125,1,1,2.88,3.1,2.63,2,2,6,6,17,3,4,3,11,9
17126,3,0,1.5,4.33,6.5,4,2,4,14,12,5,3,2,15,7
17127,1,0,1.36,4.75,9.0,3,4,3,16,13,2,4,4,11,15
17128,2,0,2.0,3.6,3.6,4,1,5,17,17,2,3,5,15,17
17129,1,1,2.1,3.5,3.4,1,4,5,15,19,2,3,5,9,14
17130,1,0,2.8,3.4,2.5,2,1,7,10,20,5,2,3,17,17
17131,2,1,2.0,3.6,3.6,3,4,3,20,20,3,3,4,9,17
17132,0,0,3.0,3.1,2.5,3,2,5,7,13,3,3,4,12,12
17133,2,1,1.5,4.33,6.0,6,2,2,15,9,5,1,4,18,13
17134,2,0,1.75,3.8,4.33,6,2,2,19,13,3,2,5,9,14
17135,1,1,1.25,6.0,10.0,3,1,6,14,21,2,2,6,6,14
17136,1,0,1.8,3.75,4.2,3,1,6,12,16,2,3,5,11,20
17137,1,1,2.3,3.2,3.1,3,3,4,10,16,3,2,5,8,12
17138,0,2,3.75,3.3,2.0,2,5,3,9,13,7,0,3,16,6
17139,6,0,1.22,5.75,13.0,8,1,1,23,3,3,2,5,7,12
17140,0,2,2.05,3.4,3.6,4,3,3,21,17,1,3,6,11,16
17141,2,1,5.25,4.2,1.57,2,1,7,7,23,6,3,1,17,9
17142,1,0,2.5,3.4,2.7,2,3,5,10,16,5,3,2,17,16
17143,0,0,1.91,3.6,3.75,4,2,4,10,10,3,3,4,12,14
17144,1,0,2.63,3.5,2.55,3,1,6,10,15,2,2,6,9,20
17145,3,2,1.75,3.6,5.0,4,2,4,9,13,3,2,5,9,13
17146,0,0,2.25,3.2,3.4,4,1,5,11,19,4,2,4,8,14
17147,4,2,1.67,3.75,5.5,3,0,7,8,16,2,3,5,8,15
17148,1,3,17.0,7.5,1.17,1,4,5,7,14,7,1,2,31,7
17149,3,0,1.18,6.5,15.0,6,2,2,23,9,1,0,9,6,19
17150,2,0,1.62,3.75,5.5,6,2,2,18,7,6,1,3,25,9
17151,0,1,5.5,3.75,1.62,2,2,6,10,17,5,4,1,19,10
17152,2,0,1.57,4.5,6.0,7,1,2,21,10,1,4,5,6,13
17153,2,1,3.1,3.6,2.38,7,3,0,19,7,5,4,1,23,11
17154,0,0,3.25,3.1,2.38,7,2,1,9,1,5,3,2,16,12
17155,2,1,2.1,3.2,3.8,5,3,2,19,10,4,4,2,10,8
17156,1,0,2.2,3.1,3.6,2,3,5,6,13,6,2,2,15,10
17157,2,0,1.57,4.2,5.75,5,2,3,13,9,1,4,5,5,23
17158,3,5,3.6,3.75,1.91,6,2,2,22,18,7,3,0,24,12
17159,0,0,2.3,3.1,3.3,4,3,3,21,17,2,6,2,9,6
17160,0,1,2.15,3.4,3.4,5,3,2,18,10,5,4,1,20,13
17161,1,2,1.95,3.5,4.0,2,3,5,11,19,3,2,5,11,18
17162,0,3,3.25,3.25,2.2,2,4,4,14,17,5,2,3,17,10
17163,1,0,3.2,3.3,2.3,5,5,0,17,8,7,0,3,18,12
17164,1,2,2.5,3.1,3.0,2,3,5,13,20,2,5,3,11,16
17165,1,0,3.0,3.1,2.5,2,2,6,12,22,2,4,4,11,14
17166,3,0,2.63,3.5,2.5,2,4,4,13,15,6,3,1,20,7
17167,0,0,3.8,3.8,1.85,2,2,6,17,19,5,2,3,17,16
17168,1,1,1.91,3.6,3.8,1,6,3,13,17,3,4,3,14,14
17169,1,3,1.53,4.33,5.5,10,0,0,28,8,6,2,2,19,7
17170,1,1,2.2,3.2,3.4,1,7,2,7,11,3,1,6,9,15
17171,3,0,1.67,3.75,5.0,8,0,2,25,5,7,3,0,18,6
17172,1,2,2.88,3.2,2.5,2,3,5,11,17,2,3,5,9,14
17173,4,0,1.57,3.8,6.0,8,1,1,23,4,8,2,0,22,4
17174,2,0,1.57,4.0,6.0,8,1,1,18,8,3,5,2,13,14
17175,0,0,3.0,3.2,2.45,5,1,4,17,13,7,0,3,23,10
17176,1,1,1.2,7.0,13.0,8,0,2,23,10,6,2,2,15,8
17177,0,1,3.25,3.1,2.38,2,2,6,6,12,2,3,5,9,16
17178,1,1,3.3,3.3,2.25,3,7,0,10,7,6,4,0,21,8
17179,0,1,2.38,3.2,3.0,3,4,3,7,8,3,2,5,12,20
17180,1,1,1.5,4.2,7.0,3,2,5,8,8,4,1,5,9,15
17181,2,1,2.88,3.1,2.88,0,2,8,2,16,3,4,3,8,11
17182,1,1,2.15,3.3,3.9,4,1,5,10,12,1,3,6,7,14
17183,1,0,1.7,3.8,5.75,5,2,3,10,7,4,3,3,12,11
17184,1,2,7.0,4.33,1.53,2,2,6,10,15,8,0,2,21,8
17185,0,1,6.25,4.0,1.62,1,5,4,10,14,6,3,1,20,9
17186,2,0,1.36,5.25,10.0,8,2,0,19,6,1,4,5,13,19
17187,2,0,1.25,7.0,13.0,4,4,2,21,13,2,2,6,9,15
17188,0,1,4.2,3.5,2.0,3,3,4,14,19,5,3,2,16,8
17189,2,0,2.5,3.3,3.1,6,2,2,13,11,1,4,5,6,12
17190,3,2,1.75,3.8,5.25,6,2,2,21,14,4,3,3,9,15
17191,1,0,2.63,3.25,2.75,3,1,6,10,15,4,2,4,16,14
17192,0,1,1.18,6.5,15.0,8,1,1,23,3,3,3,4,9,10
17193,1,6,3.1,3.2,2.4,2,3,5,7,16,3,3,4,14,15
17194,0,0,2.1,3.3,3.6,1,4,5,6,14,3,1,6,11,19
17195,2,2,2.63,3.3,2.63,3,2,5,9,11,3,1,6,13,20
17196,0,1,4.33,3.4,1.85,7,0,3,17,6,9,0,1,28,3
17197,2,1,2.05,3.3,4.0,2,2,6,10,19,2,1,7,6,13
17198,1,0,1.55,3.75,6.5,6,2,2,24,8,6,3,1,17,5
17199,3,2,1.83,3.5,4.33,5,2,3,13,9,3,3,4,14,16
17200,2,1,1.25,5.75,11.0,6,3,1,20,10,2,2,6,12,29
17201,4,3,1.91,3.4,4.0,2,1,7,7,23,1,2,7,8,17
17202,1,0,2.15,3.4,3.3,0,0,10,2,20,3,3,4,13,22
17203,1,2,3.8,3.3,2.0,3,3,4,9,11,7,2,1,18,3
17204,1,0,1.4,4.5,8.0,5,1,4,22,11,3,1,6,8,14
17205,1,0,3.75,3.4,2.0,3,6,1,11,9,7,2,1,19,10
17206,1,2,4.75,3.9,1.8,1,2,7,8,15,6,2,2,22,15
17207,2,1,2.3,3.1,3.4,5,4,1,15,8,3,4,3,8,8
17208,1,2,2.7,3.0,2.88,6,2,2,21,12,2,5,3,7,12
17209,1,3,4.2,3.1,2.05,4,1,5,9,12,6,3,1,7,1
17210,4,1,1.2,6.25,15.0,4,4,2,14,11,1,4,5,10,18
17211,3,1,2.5,3.1,3.1,2,4,4,12,16,3,3,4,6,11
17212,1,0,1.85,3.4,4.75,1,4,5,7,15,0,3,7,4,15
17213,3,1,2.25,3.4,3.2,4,3,3,11,9,4,1,5,15,14
17214,2,2,2.6,3.3,2.75,2,3,5,14,15,6,2,2,15,8
17215,1,0,3.5,3.5,2.1,4,2,4,14,17,7,3,0,28,15
17216,1,3,13.0,6.5,1.22,1,5,4,13,16,8,1,1,31,7
17217,0,1,2.6,3.4,2.7,2,4,4,10,12,5,2,3,21,23
17218,0,0,6.0,4.33,1.53,3,3,4,9,16,5,2,3,17,10
17219,2,0,1.85,3.5,4.5,3,4,3,12,16,2,2,6,12,21
17220,2,2,1.55,4.0,6.5,2,4,4,10,12,3,2,5,11,18
17221,6,1,1.91,3.5,4.0,4,1,5,16,14,4,1,5,13,15
17222,1,1,4.0,3.75,1.83,1,3,6,7,19,7,1,2,15,8
17223,0,1,2.5,3.4,2.7,3,5,2,14,12,6,2,2,19,9
17224,0,3,7.5,5.0,1.36,2,1,7,5,16,9,0,1,27,11
17225,1,1,2.5,3.0,3.0,2,2,6,8,16,3,4,3,7,8
17226,1,0,2.7,3.2,2.63,3,3,4,11,15,2,2,6,12,15
17227,1,1,3.0,3.25,2.38,2,1,7,8,24,3,4,3,12,13
17228,3,4,3.8,3.4,2.05,3,3,4,7,14,5,1,4,17,13
17229,1,0,2.05,3.4,3.8,4,2,4,10,15,4,2,4,10,15
17230,1,0,7.0,4.75,1.44,3,2,5,9,15,7,1,2,20,10
17231,1,0,2.9,3.2,2.6,1,4,5,7,15,4,2,4,11,15
17232,1,5,2.9,3.1,2.5,6,3,1,21,9,6,3,1,19,4
17233,0,1,2.63,3.1,2.88,5,2,3,12,9,4,2,4,9,9
17234,2,0,1.65,3.6,6.0,2,5,3,11,10,4,2,4,14,12
17235,4,2,2.4,3.3,3.0,2,4,4,8,11,3,4,3,20,21
17236,0,3,5.0,3.8,1.7,1,4,5,5,21,3,4,3,12,12
17237,0,0,3.75,3.2,2.15,1,2,7,5,15,2,3,5,14,19
17238,1,1,2.15,3.3,3.6,2,6,2,9,6,2,4,4,16,17
17239,2,2,1.95,3.5,4.0,7,0,3,18,11,4,3,3,16,11
17240,0,0,3.4,3.25,2.25,3,2,5,12,18,3,4,3,19,16
17241,0,0,4.75,3.4,1.85,3,3,4,7,11,2,8,0,10,8
17242,3,2,2.6,3.0,2.88,1,4,5,9,14,6,4,0,18,8
17243,2,0,1.4,4.75,7.0,1,6,3,13,17,2,4,4,6,18
17244,3,0,1.2,6.5,13.0,5,2,3,15,14,1,3,6,6,15
17245,1,0,1.36,4.75,8.0,6,2,2,17,8,3,4,3,14,10
17246,6,2,2.38,3.25,3.0,2,3,5,15,15,6,2,2,19,13
17247,0,2,1.91,3.3,4.2,3,2,5,10,14,1,7,2,7,11
17248,3,1,3.6,3.3,2.05,2,3,5,8,13,3,3,4,14,11
17249,2,1,2.3,3.2,3.2,3,2,5,10,15,3,2,5,11,19
17250,1,3,15.0,5.5,1.22,3,2,5,9,14,8,1,1,27,3
17251,1,1,1.73,3.6,4.75,3,1,6,7,18,3,3,4,10,16
17252,1,0,2.2,3.3,3.4,3,4,3,12,15,5,0,5,15,13
17253,1,1,1.62,3.75,6.0,7,1,2,23,9,8,1,1,17,8
17254,4,1,1.95,3.5,4.0,5,3,2,15,9,3,3,4,9,8
17255,6,1,1.05,15.0,34.0,8,0,2,34,8,4,0,6,12,15
17256,4,0,2.0,3.3,4.0,5,2,3,17,10,5,4,1,17,12
17257,1,0,1.2,6.5,15.0,6,4,0,21,8,2,4,4,13,18
17258,3,2,1.17,7.5,15.0,7,2,1,17,8,1,3,6,10,18
17259,1,1,2.3,3.2,3.2,2,4,4,9,15,5,1,4,16,19
17260,1,2,2.4,3.1,3.2,2,1,7,7,17,3,1,6,11,16
17261,3,0,1.57,3.7,7.0,6,3,1,8,2,5,4,1,15,9
17262,1,2,2.4,3.0,3.3,3,3,4,9,10,4,2,4,11,10
17263,4,0,1.44,4.33,7.5,4,4,2,15,11,1,5,4,6,10
17264,3,1,1.55,4.5,5.25,7,1,2,15,8,6,1,3,19,17
17265,1,0,1.73,3.5,5.0,3,2,5,12,18,3,3,4,11,13
17266,2,1,1.22,5.75,13.0,7,2,1,21,8,1,2,7,8,25
17267,2,0,1.44,4.5,8.0,7,2,1,17,9,3,3,4,10,15
17268,3,0,1.4,5.0,9.0,8,0,2,21,8,1,5,4,10,13
17269,1,0,7.5,5.0,1.44,1,4,5,13,20,4,4,2,20,12
17270,3,1,1.83,3.75,4.75,4,3,3,11,9,1,2,7,8,15
17271,0,0,2.2,3.3,3.75,2,2,6,9,15,3,2,5,8,12
17272,0,4,2.38,3.25,3.4,1,4,5,7,12,1,2,7,4,16
17273,1,0,2.38,3.25,3.4,3,4,3,8,10,6,2,2,14,11
17274,1,0,2.5,3.1,3.1,1,3,6,8,19,2,3,5,8,19
17275,2,1,1.91,3.5,4.2,3,2,5,11,13,6,2,2,22,11
17276,2,3,3.8,3.2,2.1,0,3,7,3,13,3,4,3,13,10
17277,3,1,1.85,3.3,4.75,5,3,2,18,14,2,4,4,12,15
17278,2,1,2.0,3.2,4.2,2,3,5,5,13,4,1,5,10,12
17279,0,0,1.33,5.0,10.0,4,3,3,16,10,3,4,3,11,11
17280,0,2,1.95,3.5,4.0,4,2,4,13,16,2,4,4,15,15
17281,3,0,1.75,3.75,4.75,4,1,5,16,16,2,4,4,7,15
17282,2,2,2.75,3.25,2.63,3,2,5,9,16,4,3,3,10,10
17283,0,4,10.0,5.75,1.29,6,2,2,20,18,8,1,1,33,8
17284,4,0,1.73,3.8,4.75,2,4,4,17,23,1,3,6,4,23
17285,1,1,2.4,3.3,3.0,2,2,6,11,20,2,6,2,9,6
17286,0,1,4.75,3.4,1.8,3,4,3,16,13,6,4,0,19,7
17287,3,1,2.3,3.4,3.0,3,1,6,12,20,3,3,4,20,14
17288,1,0,2.2,3.4,3.2,1,3,6,6,16,2,1,7,4,17
17289,2,3,2.2,3.4,3.2,3,3,4,12,9,3,3,4,11,12
17290,2,0,1.62,4.5,4.5,3,2,5,15,20,4,1,5,21,15
17291,2,0,1.4,4.33,8.0,8,1,1,29,4,6,0,4,14,7
17292,0,1,1.7,3.6,5.0,3,3,4,15,13,2,3,5,9,16
17293,2,2,2.63,3.1,2.75,3,4,3,8,9,2,2,6,7,19
17294,2,2,2.4,3.4,2.8,1,2,7,4,21,4,2,4,12,15
17295,1,0,2.3,3.4,3.0,2,5,3,12,14,3,1,6,8,14
17296,3,0,2.38,3.6,2.75,2,2,6,12,15,3,3,4,8,9
17297,0,0,3.8,3.1,2.15,4,0,6,12,13,6,2,2,20,9
17298,1,2,2.1,3.4,3.6,3,3,4,10,11,4,2,4,9,11
17299,0,2,19.0,8.5,1.14,2,1,7,7,14,8,0,2,35,9
17300,3,1,2.0,3.3,4.0,4,0,6,12,18,2,3,5,7,14
17301,2,0,1.57,3.8,6.0,5,3,2,14,5,1,0,9,2,18
17302,1,2,1.83,3.5,4.33,7,2,1,17,4,7,2,1,22,11
17303,1,4,1.91,3.6,3.75,2,3,5,15,19,3,1,6,11,23
17304,1,0,2.05,3.4,3.5,7,2,1,18,8,5,2,3,13,11
17305,1,3,7.0,4.33,1.44,3,2,5,10,20,6,2,2,22,7
17306,2,3,2.7,3.4,2.5,2,1,7,6,14,4,5,1,12,9
17307,0,0,2.7,3.4,2.5,1,2,7,10,18,3,3,4,10,12
17308,0,0,4.33,3.75,1.75,2,1,7,10,28,6,1,3,23,8
17309,1,1,1.62,4.0,6.5,6,3,1,19,9,5,2,3,8,6
17310,3,0,1.83,3.75,4.75,1,4,5,6,13,3,3,4,13,17
17311,3,0,1.91,3.75,4.33,5,3,2,14,7,6,2,2,22,15
17312,3,2,4.2,3.4,1.95,3,5,2,8,11,5,4,1,18,11
17313,3,0,1.91,3.2,4.75,5,2,3,9,7,2,4,4,8,13
17314,0,0,2.05,3.3,3.8,4,3,3,20,15,6,3,1,21,5
17315,3,0,1.33,5.25,9.0,6,3,1,25,15,2,3,5,9,12
17316,2,0,1.75,3.75,4.75,5,3,2,14,8,1,5,4,13,16
17317,1,1,1.36,4.75,9.5,4,3,3,16,11,3,2,5,11,17
17318,0,2,1.91,3.4,4.33,2,5,3,17,17,2,4,4,6,11
17319,2,0,4.5,3.5,1.85,3,3,4,13,19,6,1,3,18,13
17320,4,1,1.62,3.75,6.25,2,3,5,12,18,1,3,6,4,13
17321,0,0,2.4,3.1,3.2,2,3,5,11,16,2,4,4,11,14
17322,2,1,1.22,6.0,13.0,9,0,1,26,8,2,5,3,14,16
17323,1,4,2.5,3.4,2.7,6,2,2,18,9,6,2,2,15,7
17324,1,3,1.83,3.75,4.0,3,4,3,12,11,1,3,6,7,19
17325,1,2,9.0,5.5,1.3,2,3,5,5,19,6,2,2,15,10
17326,2,1,3.0,3.2,2.38,2,6,2,8,10,5,2,3,16,18
17327,0,1,2.6,3.1,2.8,3,4,3,11,16,2,2,6,9,16
17328,0,1,6.5,3.6,1.57,4,2,4,12,15,7,2,1,19,10
17329,0,2,3.5,3.1,2.2,1,2,7,11,20,2,4,4,10,16
17330,1,0,1.13,7.5,23.0,9,0,1,25,3,2,2,6,9,17
17331,2,0,1.57,3.75,7.0,3,2,5,9,15,2,1,7,8,14
17332,3,0,1.4,4.75,8.0,5,1,4,20,16,5,2,3,10,13
17333,0,0,4.0,3.3,2.0,3,2,5,9,16,5,3,2,16,10
